user_id,age_group,city_tier,subscription_plan,new_subscription_plan,upgrade_or_not
UIDLC950b56ac8cd,25-34,Tier 2,Basic,Free,0
UIDLC950c65d5c6c,45+,Tier 3,Basic,Premium,1
UIDLC950dc0f3b37,35-44,Tier 2,Premium,Free,0
UIDLC950e7c245fd,25-34,Tier 3,Basic,Free,0
UIDLC950eda095af,18-24,Tier 2,Premium,Free,0
UIDLC951347320d2,25-34,Tier 3,Basic,Free,0
UIDLC95140901151,18-24,Tier 3,Basic,Free,0
UIDLC95143b96104,25-34,Tier 3,Basic,Free,0
UIDLC95144d8fe82,45+,Tier 2,Premium,Basic,0
UIDLC9516713d4c9,18-24,Tier 2,Basic,Free,0
UIDLC9517d1d14c6,45+,Tier 3,Basic,Free,0
UIDLC95185eb2656,25-34,Tier 3,Basic,Free,0
UIDLC9519bcb37b9,35-44,Tier 1,Basic,Free,0
UIDLC9519c0cc21f,25-34,Tier 1,Premium,Free,0
UIDLC951a7fa13d6,25-34,Tier 3,Basic,Free,0
UIDLC951b2e36bdc,25-34,Tier 1,Premium,Free,0
UIDLC951c44fcfe8,25-34,Tier 3,Premium,Free,0
UIDLC95259a1a58b,45+,Tier 1,Premium,Free,0
UIDLC95294e3682f,18-24,Tier 2,Premium,Free,0
UIDLC952a42dcf08,18-24,Tier 1,Premium,Basic,0
UIDLC952ac62dec9,18-24,Tier 3,Basic,Free,0
UIDLC952c5eb92a3,18-24,Tier 2,Basic,Free,0
UIDLC952c67b8716,18-24,Tier 1,Premium,Free,0
UIDLC952d3e94dcc,35-44,Tier 1,Basic,Premium,1
UIDLC9531fa757c5,25-34,Tier 1,Premium,Free,0
UIDLC95381837b4d,35-44,Tier 1,Premium,Basic,0
UIDLC95386556d5d,18-24,Tier 2,Premium,Basic,0
UIDLC9538d016ea4,35-44,Tier 1,Free,Premium,1
UIDLC954057b361c,25-34,Tier 3,Free,Premium,1
UIDLC954d235e7db,18-24,Tier 1,Premium,Free,0
UIDLC954e2d9b409,18-24,Tier 1,Basic,Premium,1
UIDLC954f74eeb70,45+,Tier 1,Premium,Free,0
UIDLC9550c7f923e,35-44,Tier 2,Basic,Free,0
UIDLC95510f60286,18-24,Tier 1,Premium,Free,0
UIDLC95557f73b75,35-44,Tier 1,Free,Premium,1
UIDLC9555e41d1df,25-34,Tier 1,Free,Basic,1
UIDLC95577ea03d7,45+,Tier 3,Basic,Free,0
UIDLC955d37512ee,25-34,Tier 2,Premium,Free,0
UIDLC95648abf03f,25-34,Tier 2,Basic,Free,0
UIDLC9568c43abcc,18-24,Tier 2,Premium,Free,0
UIDLC957269455bc,18-24,Tier 1,Premium,Free,0
UIDLC95772937f3a,45+,Tier 3,Basic,Free,0
UIDLC957826bd8b9,18-24,Tier 2,Basic,Free,0
UIDLC9578e4c9d5d,18-24,Tier 3,Basic,Free,0
UIDLC957b60a476b,18-24,Tier 2,Premium,Basic,0
UIDLC957bd0afe4c,18-24,Tier 2,Basic,Free,0
UIDLC957be3e57b6,18-24,Tier 1,Premium,Free,0
UIDLC957d29a5940,18-24,Tier 2,Basic,Free,0
UIDLC95838af9ea7,35-44,Tier 3,Premium,Basic,0
UIDLC9584144023b,18-24,Tier 2,Basic,Free,0
UIDLC95855c6b42b,18-24,Tier 2,Basic,Free,0
UIDLC958abcddb34,18-24,Tier 2,Premium,Free,0
UIDLC958c480f10e,25-34,Tier 3,Basic,Free,0
UIDLC958cb3419d2,18-24,Tier 3,Premium,Free,0
UIDLC958e246a7c8,25-34,Tier 2,Basic,Free,0
UIDLC95908bca1c4,18-24,Tier 2,Premium,Free,0
UIDLC9593a5d1db4,25-34,Tier 3,Premium,Free,0
UIDLC95946e297ef,25-34,Tier 3,Premium,Free,0
UIDLC95a83d81bd1,18-24,Tier 2,Premium,Free,0
UIDLC95adb636cbd,18-24,Tier 2,Basic,Free,0
UIDLC95b2921d9c8,25-34,Tier 1,Premium,Free,0
UIDLC95b704bcc2d,25-34,Tier 1,Premium,Basic,0
UIDLC95bbb347859,35-44,Tier 2,Basic,Free,0
UIDLC95c08c65c12,18-24,Tier 1,Basic,Free,0
UIDLC95c207fac4e,35-44,Tier 2,Free,Premium,1
UIDLC95c288c345d,25-34,Tier 3,Basic,Free,0
UIDLC95c29e1faeb,35-44,Tier 2,Premium,Free,0
UIDLC95c2fb1fde7,25-34,Tier 1,Premium,Free,0
UIDLC95c4517f271,18-24,Tier 2,Basic,Free,0
UIDLC95c4ffea2ed,25-34,Tier 1,Basic,Premium,1
UIDLC95c579cf6e8,35-44,Tier 2,Basic,Free,0
UIDLC95ca295a571,18-24,Tier 1,Premium,Free,0
UIDLC95ca3f4febf,45+,Tier 2,Premium,Free,0
UIDLC95cd1b4e9aa,45+,Tier 1,Free,Premium,1
UIDLC95d476bdf4c,45+,Tier 2,Basic,Free,0
UIDLC95d67fcb31d,18-24,Tier 2,Premium,Free,0
UIDLC95d7c12b1ab,25-34,Tier 1,Free,Basic,1
UIDLC95da7e905f0,18-24,Tier 1,Basic,Free,0
UIDLC95db810a200,25-34,Tier 2,Free,Premium,1
UIDLC95dd660c204,45+,Tier 1,Basic,Free,0
UIDLC95de3932076,25-34,Tier 3,Basic,Free,0
UIDLC95e1ee21c30,18-24,Tier 1,Basic,Free,0
UIDLC95e26760cd9,45+,Tier 2,Basic,Free,0
UIDLC95e45f2caf1,18-24,Tier 3,Basic,Premium,1
UIDLC95e48c20cb8,25-34,Tier 3,Premium,Basic,0
UIDLC95e528b309f,18-24,Tier 1,Basic,Free,0
UIDLC95e58495106,25-34,Tier 3,Free,Premium,1
UIDLC95e662ef0f3,35-44,Tier 2,Premium,Basic,0
UIDLC95e9f2d64cd,18-24,Tier 2,Basic,Free,0
UIDLC95ee1ec444d,35-44,Tier 2,Basic,Premium,1
UIDLC95ef03aac07,18-24,Tier 1,Premium,Free,0
UIDLC95ef5ca303c,18-24,Tier 2,Basic,Free,0
UIDLC95f21f9edad,35-44,Tier 1,Free,Basic,1
UIDLC95f290f3b1d,45+,Tier 2,Basic,Free,0
UIDLC95fa675500d,35-44,Tier 2,Free,Basic,1
UIDLC96006aedc06,25-34,Tier 1,Basic,Premium,1
UIDLC9600c11a98f,25-34,Tier 1,Premium,Free,0
UIDLC9601601e993,35-44,Tier 3,Basic,Free,0
UIDLC96021473a1b,18-24,Tier 3,Basic,Free,0
UIDLC96030ca8593,35-44,Tier 1,Premium,Free,0
UIDLC961558cacf5,18-24,Tier 2,Premium,Free,0
UIDLC961b7d926ea,25-34,Tier 1,Premium,Free,0
UIDLC961c4ec7aea,18-24,Tier 3,Free,Basic,1
UIDLC961d291b36d,18-24,Tier 1,Premium,Free,0
UIDLC961e1e8000c,35-44,Tier 2,Free,Premium,1
UIDLC961f2d3c9a0,25-34,Tier 2,Premium,Free,0
UIDLC96221071fda,45+,Tier 2,Free,Basic,1
UIDLC96230f90fbf,35-44,Tier 1,Premium,Free,0
UIDLC9623a2b3372,35-44,Tier 2,Premium,Free,0
UIDLC96275cd207a,25-34,Tier 1,Premium,Free,0
UIDLC9628608ff97,25-34,Tier 3,Premium,Basic,0
UIDLC9629cca0625,35-44,Tier 1,Premium,Free,0
UIDLC962b23c3a03,25-34,Tier 3,Basic,Free,0
UIDLC962c29490f9,18-24,Tier 2,Premium,Free,0
UIDLC962ca12753a,25-34,Tier 1,Premium,Free,0
UIDLC962d23029e3,45+,Tier 2,Basic,Premium,1
UIDLC962fb6660e8,25-34,Tier 2,Basic,Free,0
UIDLC96312dbc6b9,18-24,Tier 2,Basic,Free,0
UIDLC9634d9891cf,18-24,Tier 3,Premium,Free,0
UIDLC9634e0804e1,18-24,Tier 1,Basic,Free,0
UIDLC9638b52c073,35-44,Tier 1,Free,Basic,1
UIDLC9638e892ca4,18-24,Tier 3,Premium,Free,0
UIDLC963963a13db,45+,Tier 1,Premium,Free,0
UIDLC963a8ab53b2,18-24,Tier 3,Basic,Free,0
UIDLC963b54beef0,18-24,Tier 2,Premium,Free,0
UIDLC963c111ca0e,45+,Tier 2,Free,Basic,1
UIDLC963d65fe96b,18-24,Tier 1,Basic,Free,0
UIDLC963d7e86e99,25-34,Tier 3,Premium,Free,0
UIDLC963e4e0343c,35-44,Tier 3,Basic,Free,0
UIDLC96426fdf06d,35-44,Tier 3,Basic,Free,0
UIDLC964280caf2d,35-44,Tier 1,Premium,Basic,0
UIDLC9646acb0239,18-24,Tier 2,Basic,Free,0
UIDLC9647c99a9a8,45+,Tier 2,Basic,Premium,1
UIDLC964dad2392a,18-24,Tier 2,Premium,Basic,0
UIDLC964f30934f1,18-24,Tier 2,Premium,Basic,0
UIDLC9650be16c04,45+,Tier 1,Premium,Free,0
UIDLC9651aadca06,35-44,Tier 1,Basic,Premium,1
UIDLC9651ab3261b,18-24,Tier 1,Premium,Free,0
UIDLC96527eec79b,45+,Tier 2,Basic,Premium,1
UIDLC965f78b4ff6,25-34,Tier 1,Free,Basic,1
UIDLC966177de3ed,35-44,Tier 2,Free,Basic,1
UIDLC966411f951d,18-24,Tier 2,Basic,Free,0
UIDLC9667cccc603,45+,Tier 2,Premium,Free,0
UIDLC96695199b22,35-44,Tier 2,Basic,Free,0
UIDLC9669a2b18a8,25-34,Tier 2,Basic,Free,0
UIDLC966be96300f,18-24,Tier 1,Free,Premium,1
UIDLC9671f4d330a,25-34,Tier 2,Premium,Free,0
UIDLC9673471ee6f,18-24,Tier 2,Premium,Free,0
UIDLC96750c5c030,18-24,Tier 3,Premium,Free,0
UIDLC9675e049c67,25-34,Tier 2,Basic,Free,0
UIDLC96891ac848b,25-34,Tier 3,Premium,Free,0
UIDLC968972f61c4,25-34,Tier 2,Basic,Free,0
UIDLC968b6015e49,35-44,Tier 3,Premium,Free,0
UIDLC968bcf2cfce,25-34,Tier 1,Basic,Free,0
UIDLC968dedcaf54,18-24,Tier 3,Premium,Free,0
UIDLC969203a3f45,25-34,Tier 2,Basic,Free,0
UIDLC969235daa34,25-34,Tier 1,Basic,Free,0
UIDLC96928b9e01e,18-24,Tier 2,Premium,Free,0
UIDLC9692bc7e9ce,35-44,Tier 3,Free,Basic,1
UIDLC9693f3ce03a,18-24,Tier 1,Premium,Free,0
UIDLC9694e9e2feb,25-34,Tier 3,Basic,Free,0
UIDLC9696da36230,25-34,Tier 1,Free,Basic,1
UIDLC9696daad725,45+,Tier 2,Premium,Free,0
UIDLC9698cbb3f19,35-44,Tier 1,Free,Premium,1
UIDLC9698eb088ce,35-44,Tier 2,Basic,Free,0
UIDLC9699f1b5e20,25-34,Tier 3,Basic,Free,0
UIDLC969e9864af5,35-44,Tier 3,Premium,Free,0
UIDLC96a227504dc,18-24,Tier 1,Premium,Free,0
UIDLC96a2af6190a,45+,Tier 1,Premium,Basic,0
UIDLC96a33fe7409,25-34,Tier 1,Basic,Premium,1
UIDLC96a804d5081,18-24,Tier 2,Premium,Free,0
UIDLC96b269e87e7,18-24,Tier 3,Basic,Free,0
UIDLC96b2c398bca,25-34,Tier 1,Basic,Free,0
UIDLC96b33a71b4f,18-24,Tier 1,Free,Premium,1
UIDLC96b386dc56e,25-34,Tier 3,Premium,Basic,0
UIDLC96b4bb24f94,25-34,Tier 2,Basic,Free,0
UIDLC96b7474f86d,25-34,Tier 1,Basic,Free,0
UIDLC96b8003a062,18-24,Tier 2,Basic,Free,0
UIDLC96b80b28f27,35-44,Tier 2,Basic,Free,0
UIDLC96b96506e49,25-34,Tier 3,Premium,Free,0
UIDLC96c089b7d53,18-24,Tier 1,Basic,Free,0
UIDLC96c7738ab0e,18-24,Tier 1,Premium,Free,0
UIDLC96cbbca5864,25-34,Tier 1,Premium,Free,0
UIDLC96cd7b086b8,18-24,Tier 1,Premium,Free,0
UIDLC96ce1d10576,25-34,Tier 2,Basic,Free,0
UIDLC96d0ba347a7,45+,Tier 1,Premium,Free,0
UIDLC96d1b01f253,25-34,Tier 2,Premium,Free,0
UIDLC96d32bc0ddd,18-24,Tier 1,Premium,Free,0
UIDLC96d40f576e8,25-34,Tier 1,Basic,Free,0
UIDLC96d4a237081,18-24,Tier 2,Premium,Free,0
UIDLC96d6625ce23,18-24,Tier 2,Basic,Free,0
UIDLC96da995d99f,18-24,Tier 2,Premium,Free,0
UIDLC96dd7f484cb,18-24,Tier 3,Basic,Free,0
UIDLC96deb59f629,35-44,Tier 2,Free,Basic,1
UIDLC96defe31bf1,45+,Tier 1,Premium,Basic,0
UIDLC96e136b510c,18-24,Tier 3,Basic,Free,0
UIDLC96e334805e2,35-44,Tier 3,Premium,Free,0
UIDLC96e75cd9f6e,25-34,Tier 1,Basic,Premium,1
UIDLC96e958deafe,18-24,Tier 3,Basic,Free,0
UIDLC96eae2c5e75,45+,Tier 2,Free,Basic,1
UIDLC96ede2936bd,25-34,Tier 1,Premium,Free,0
UIDLC96efdf83d02,25-34,Tier 3,Basic,Free,0
UIDLC96f188c9a33,18-24,Tier 3,Premium,Free,0
UIDLC96f31770160,25-34,Tier 2,Premium,Basic,0
UIDLC96f325c07ce,25-34,Tier 3,Basic,Free,0
UIDLC96f32cc45b9,45+,Tier 2,Basic,Free,0
UIDLC96f5e61d92a,18-24,Tier 2,Premium,Basic,0
UIDLC96f9529b035,18-24,Tier 3,Premium,Free,0
UIDLC96fb578c6cf,25-34,Tier 1,Premium,Free,0
UIDLC970330e9069,18-24,Tier 3,Premium,Basic,0
UIDLC970360a4a28,35-44,Tier 2,Basic,Free,0
UIDLC97048d7762c,35-44,Tier 3,Basic,Free,0
UIDLC9704e2b47d3,25-34,Tier 3,Premium,Free,0
UIDLC97053fb221b,45+,Tier 2,Basic,Premium,1
UIDLC97059d66c6c,35-44,Tier 2,Basic,Free,0
UIDLC970b562a81a,18-24,Tier 2,Basic,Free,0
UIDLC970ba8df7d2,25-34,Tier 3,Basic,Free,0
UIDLC970bd33473b,45+,Tier 2,Free,Premium,1
UIDLC970e3f3695f,18-24,Tier 1,Premium,Free,0
UIDLC9712ba0b515,25-34,Tier 2,Basic,Free,0
UIDLC971755e908b,18-24,Tier 3,Basic,Free,0
UIDLC9718c717e95,25-34,Tier 3,Premium,Free,0
UIDLC97202ab3197,35-44,Tier 2,Premium,Basic,0
UIDLC972536a3954,18-24,Tier 3,Basic,Free,0
UIDLC97268726ff1,45+,Tier 1,Free,Basic,1
UIDLC972799f964a,25-34,Tier 3,Basic,Free,0
UIDLC972b75bf639,18-24,Tier 2,Premium,Free,0
UIDLC97353aff32e,35-44,Tier 3,Premium,Free,0
UIDLC9736c8bce6c,25-34,Tier 3,Basic,Free,0
UIDLC973d1a6e7e0,25-34,Tier 2,Premium,Free,0
UIDLC973d9ad968b,25-34,Tier 3,Basic,Free,0
UIDLC973efa8c009,18-24,Tier 2,Premium,Free,0
UIDLC973ff0a01ea,18-24,Tier 1,Free,Basic,1
UIDLC97402c2bad4,25-34,Tier 3,Basic,Free,0
UIDLC97407660a8b,18-24,Tier 3,Free,Basic,1
UIDLC97434695a4f,18-24,Tier 1,Basic,Free,0
UIDLC974439cacd9,35-44,Tier 1,Free,Premium,1
UIDLC9744a7327e7,25-34,Tier 1,Premium,Free,0
UIDLC9746537a5dc,18-24,Tier 2,Premium,Basic,0
UIDLC9746bc94eb0,35-44,Tier 1,Free,Basic,1
UIDLC9749786ac50,18-24,Tier 3,Basic,Free,0
UIDLC974ce89e4dc,18-24,Tier 1,Free,Basic,1
UIDLC975435bd15f,18-24,Tier 1,Premium,Free,0
UIDLC9754609768f,18-24,Tier 2,Basic,Free,0
UIDLC9759794820b,18-24,Tier 3,Premium,Free,0
UIDLC9759f492dd4,35-44,Tier 2,Basic,Free,0
UIDLC976276e5dd2,25-34,Tier 3,Basic,Free,0
UIDLC9762d7d6d4f,18-24,Tier 1,Premium,Basic,0
UIDLC9768067ae6e,35-44,Tier 2,Premium,Free,0
UIDLC976d68b91c5,18-24,Tier 3,Basic,Free,0
UIDLC976e9b30eb8,18-24,Tier 2,Basic,Free,0
UIDLC9771ddc7936,25-34,Tier 2,Basic,Free,0
UIDLC9772005da91,18-24,Tier 2,Premium,Free,0
UIDLC977291212b9,35-44,Tier 3,Basic,Free,0
UIDLC9774c1e74d9,18-24,Tier 2,Basic,Free,0
UIDLC9775628b46f,18-24,Tier 3,Basic,Free,0
UIDLC9775af1b880,25-34,Tier 2,Premium,Free,0
UIDLC977ad1e576c,25-34,Tier 2,Basic,Free,0
UIDLC977d241f197,25-34,Tier 1,Premium,Free,0
UIDLC97807e5d9c8,25-34,Tier 3,Basic,Free,0
UIDLC97816232f8a,18-24,Tier 1,Premium,Free,0
UIDLC9783fefe095,25-34,Tier 2,Basic,Free,0
UIDLC978b2c0cfee,25-34,Tier 2,Premium,Free,0
UIDLC978cf589760,25-34,Tier 1,Premium,Free,0
UIDLC978e8598490,35-44,Tier 1,Basic,Free,0
UIDLC9791be2fca2,18-24,Tier 2,Premium,Free,0
UIDLC9793fe130c5,35-44,Tier 2,Basic,Free,0
UIDLC9799830a6e8,35-44,Tier 2,Free,Premium,1
UIDLC979b1a5e9ab,18-24,Tier 2,Basic,Free,0
UIDLC979b3e0ffd4,25-34,Tier 1,Basic,Premium,1
UIDLC97a20fefa46,18-24,Tier 2,Basic,Free,0
UIDLC97a52906daf,18-24,Tier 1,Premium,Free,0
UIDLC97a7a260a05,35-44,Tier 2,Basic,Free,0
UIDLC97a90658961,25-34,Tier 2,Premium,Free,0
UIDLC97ad013ba2e,18-24,Tier 3,Basic,Free,0
UIDLC97ae0648c55,45+,Tier 2,Premium,Basic,0
UIDLC97ae732e561,18-24,Tier 2,Premium,Free,0
UIDLC97b07ee9d51,18-24,Tier 1,Basic,Free,0
UIDLC97b8a9c8e67,18-24,Tier 1,Premium,Basic,0
UIDLC97bd304c990,25-34,Tier 1,Free,Basic,1
UIDLC97bdb56c861,45+,Tier 1,Basic,Premium,1
UIDLC97bf875b1e0,18-24,Tier 3,Basic,Free,0
UIDLC97c007b490f,18-24,Tier 2,Basic,Free,0
UIDLC97c0f937fc7,45+,Tier 2,Premium,Basic,0
UIDLC97c278b7151,35-44,Tier 1,Basic,Premium,1
UIDLC97c5a442a57,35-44,Tier 3,Premium,Free,0
UIDLC97c616c0014,18-24,Tier 1,Basic,Free,0
UIDLC97c790eabd8,45+,Tier 2,Premium,Free,0
UIDLC97c8ca35edf,25-34,Tier 2,Basic,Free,0
UIDLC97cb4a30ed0,25-34,Tier 2,Basic,Free,0
UIDLC97cdba46c88,18-24,Tier 2,Premium,Free,0
UIDLC97d0c099bdb,25-34,Tier 3,Basic,Free,0
UIDLC97d1079656b,35-44,Tier 3,Premium,Basic,0
UIDLC97d462fd528,18-24,Tier 1,Basic,Free,0
UIDLC97d57faa09f,45+,Tier 1,Free,Basic,1
UIDLC97d5ea9bee4,45+,Tier 2,Free,Basic,1
UIDLC97dda126e2c,25-34,Tier 2,Basic,Free,0
UIDLC97de770b55a,25-34,Tier 2,Premium,Basic,0
UIDLC97e4568f740,35-44,Tier 2,Premium,Free,0
UIDLC97e53d6f6b1,25-34,Tier 3,Premium,Free,0
UIDLC97e622ea0f0,18-24,Tier 2,Basic,Free,0
UIDLC97e64a29524,18-24,Tier 1,Basic,Free,0
UIDLC97ea98dfac7,18-24,Tier 1,Premium,Free,0
UIDLC97eb92fb322,35-44,Tier 3,Basic,Free,0
UIDLC97ebb07d07f,25-34,Tier 3,Basic,Free,0
UIDLC97edd6f8507,35-44,Tier 2,Basic,Free,0
UIDLC97ee28ac386,35-44,Tier 1,Free,Premium,1
UIDLC97f39d0a0d6,25-34,Tier 3,Premium,Free,0
UIDLC97f5da2c4de,18-24,Tier 2,Premium,Free,0
UIDLC97f65b53788,35-44,Tier 3,Free,Basic,1
UIDLC97f70229c31,45+,Tier 3,Basic,Free,0
UIDLC97f86ab9922,25-34,Tier 3,Basic,Free,0
UIDLC97f89638633,25-34,Tier 1,Premium,Free,0
UIDLC97f91544b7a,18-24,Tier 2,Premium,Basic,0
UIDLC97fc0fa2d04,25-34,Tier 2,Basic,Premium,1
UIDLC97fc11954e0,18-24,Tier 1,Basic,Free,0
UIDLC980009edbc3,25-34,Tier 2,Basic,Free,0
UIDLC98011458e9c,18-24,Tier 2,Basic,Free,0
UIDLC980193904dd,35-44,Tier 1,Free,Basic,1
UIDLC980210ec793,25-34,Tier 3,Basic,Free,0
UIDLC98029131564,18-24,Tier 2,Premium,Basic,0
UIDLC98072fe94cc,35-44,Tier 1,Premium,Free,0
UIDLC980b857371f,25-34,Tier 1,Premium,Free,0
UIDLC980d32f5a39,35-44,Tier 2,Basic,Free,0
UIDLC980f5309096,25-34,Tier 3,Premium,Free,0
UIDLC981248e75ce,25-34,Tier 3,Basic,Free,0
UIDLC9812e674511,45+,Tier 3,Basic,Free,0
UIDLC9815e3e7fed,18-24,Tier 2,Premium,Free,0
UIDLC9818d913bd7,35-44,Tier 1,Basic,Free,0
UIDLC981c1c09a0b,35-44,Tier 3,Basic,Free,0
UIDLC98228db1ad7,18-24,Tier 1,Premium,Free,0
UIDLC9825924c103,45+,Tier 3,Basic,Free,0
UIDLC9827be0140e,18-24,Tier 3,Basic,Free,0
UIDLC98285c12b41,18-24,Tier 3,Basic,Premium,1
UIDLC9829e61394b,18-24,Tier 2,Basic,Free,0
UIDLC98388986b2b,45+,Tier 1,Free,Basic,1
UIDLC9838ae9c177,18-24,Tier 1,Basic,Free,0
UIDLC983a3c02652,18-24,Tier 1,Basic,Free,0
UIDLC983b45ffe15,25-34,Tier 2,Basic,Free,0
UIDLC983c78a3afe,25-34,Tier 3,Premium,Free,0
UIDLC983e4fc1c47,25-34,Tier 2,Free,Basic,1
UIDLC9840e262dcb,18-24,Tier 2,Basic,Free,0
UIDLC98447fe1c80,25-34,Tier 1,Premium,Free,0
UIDLC9844fbbf275,25-34,Tier 2,Basic,Premium,1
UIDLC9845f7a127e,35-44,Tier 2,Premium,Free,0
UIDLC984713d8750,18-24,Tier 1,Premium,Free,0
UIDLC984b0e008bf,18-24,Tier 1,Premium,Free,0
UIDLC984bca3ddad,45+,Tier 2,Basic,Free,0
UIDLC984e1b3a28e,25-34,Tier 2,Basic,Free,0
UIDLC984f198fc83,18-24,Tier 3,Basic,Free,0
UIDLC9851d2ef6d4,35-44,Tier 3,Basic,Free,0
UIDLC9858a1d574b,35-44,Tier 2,Basic,Free,0
UIDLC9858aaf496c,25-34,Tier 1,Basic,Free,0
UIDLC985a67fff8c,18-24,Tier 3,Premium,Free,0
UIDLC985b9d94851,45+,Tier 3,Premium,Free,0
UIDLC985ca747002,18-24,Tier 1,Premium,Basic,0
UIDLC985e074b536,25-34,Tier 2,Premium,Free,0
UIDLC985e4a2d7de,45+,Tier 1,Free,Premium,1
UIDLC986170bb50e,25-34,Tier 2,Basic,Free,0
UIDLC9862f63bbf5,35-44,Tier 2,Basic,Free,0
UIDLC9864641af4d,18-24,Tier 2,Basic,Free,0
UIDLC9864f4c4e02,18-24,Tier 2,Premium,Free,0
UIDLC9867f3dcf42,25-34,Tier 2,Basic,Free,0
UIDLC986add46e9e,18-24,Tier 1,Premium,Basic,0
UIDLC9872572bcc0,25-34,Tier 1,Basic,Free,0
UIDLC98726ef4401,25-34,Tier 1,Basic,Free,0
UIDLC98785a82d05,25-34,Tier 1,Basic,Free,0
UIDLC987c67f7303,18-24,Tier 2,Basic,Free,0
UIDLC987d10a7157,35-44,Tier 1,Free,Basic,1
UIDLC987de7e2df4,45+,Tier 3,Free,Basic,1
UIDLC987dff5ecdd,18-24,Tier 3,Premium,Basic,0
UIDLC9885c90b202,35-44,Tier 1,Premium,Basic,0
UIDLC988622647c1,35-44,Tier 3,Basic,Free,0
UIDLC988659b0444,25-34,Tier 3,Premium,Free,0
UIDLC988925acb59,18-24,Tier 2,Basic,Free,0
UIDLC988a98b9218,25-34,Tier 2,Basic,Free,0
UIDLC988f44f41d9,25-34,Tier 2,Basic,Free,0
UIDLC988fb408669,18-24,Tier 2,Basic,Free,0
UIDLC989237c9b93,25-34,Tier 3,Premium,Free,0
UIDLC9893de85349,35-44,Tier 3,Basic,Free,0
UIDLC989525004f6,18-24,Tier 3,Premium,Basic,0
UIDLC989ca82b8f1,18-24,Tier 1,Basic,Free,0
UIDLC98a31735fbc,45+,Tier 3,Basic,Premium,1
UIDLC98a89f58d99,18-24,Tier 2,Basic,Free,0
UIDLC98ad1ea88c1,45+,Tier 1,Premium,Free,0
UIDLC98b24b1888c,35-44,Tier 2,Premium,Basic,0
UIDLC98b2ec9892f,35-44,Tier 1,Premium,Basic,0
UIDLC98b31813e51,18-24,Tier 2,Premium,Free,0
UIDLC98b7266a8e1,35-44,Tier 2,Premium,Basic,0
UIDLC98b79ebdae5,35-44,Tier 3,Basic,Free,0
UIDLC98b7b66ab9d,25-34,Tier 2,Basic,Free,0
UIDLC98b99508885,25-34,Tier 2,Premium,Free,0
UIDLC98bb4184523,35-44,Tier 3,Basic,Free,0
UIDLC98bbd6102b0,18-24,Tier 3,Basic,Free,0
UIDLC98bfc397017,25-34,Tier 3,Basic,Free,0
UIDLC98c090b91a7,35-44,Tier 3,Basic,Premium,1
UIDLC98c1af8766a,45+,Tier 3,Free,Basic,1
UIDLC98c3b10093f,18-24,Tier 1,Premium,Free,0
UIDLC98c571d8bb8,18-24,Tier 2,Basic,Premium,1
UIDLC98c67c72960,25-34,Tier 1,Premium,Basic,0
UIDLC98c8ac046dd,18-24,Tier 3,Basic,Free,0
UIDLC98c8cc6dbb1,45+,Tier 2,Basic,Premium,1
UIDLC98cb480f1e4,18-24,Tier 3,Premium,Free,0
UIDLC98cd0e79135,35-44,Tier 3,Basic,Free,0
UIDLC98d08ad8f14,25-34,Tier 1,Premium,Basic,0
UIDLC98d0bf4b42f,18-24,Tier 1,Premium,Basic,0
UIDLC98d19489f5a,18-24,Tier 1,Premium,Basic,0
UIDLC98d3a236eb2,45+,Tier 1,Basic,Free,0
UIDLC98d41cf806d,18-24,Tier 3,Basic,Free,0
UIDLC98d8403d7b6,25-34,Tier 2,Basic,Free,0
UIDLC98d8d12653a,18-24,Tier 1,Premium,Free,0
UIDLC98da6a955b7,18-24,Tier 2,Premium,Basic,0
UIDLC98db54f6d5f,25-34,Tier 2,Premium,Free,0
UIDLC98dc48f6969,25-34,Tier 3,Basic,Free,0
UIDLC98df1647b37,35-44,Tier 3,Basic,Free,0
UIDLC98e18294a10,25-34,Tier 2,Premium,Basic,0
UIDLC98e43b30cfd,18-24,Tier 1,Premium,Free,0
UIDLC98e43fd426b,35-44,Tier 3,Basic,Premium,1
UIDLC98e5560a3c3,25-34,Tier 3,Basic,Free,0
UIDLC98e78ce84f0,35-44,Tier 3,Premium,Free,0
UIDLC98ea3b638b3,18-24,Tier 2,Premium,Free,0
UIDLC98ebc006a16,18-24,Tier 3,Premium,Basic,0
UIDLC98ed06a7006,18-24,Tier 3,Premium,Free,0
UIDLC98ee4329da4,18-24,Tier 2,Basic,Free,0
UIDLC98f2eab7a02,35-44,Tier 2,Premium,Free,0
UIDLC98f3ae527d5,25-34,Tier 1,Premium,Free,0
UIDLC98f95a97b5e,35-44,Tier 2,Basic,Free,0
UIDLC98f9a33274f,18-24,Tier 2,Basic,Free,0
UIDLC98fe6b25451,25-34,Tier 1,Premium,Free,0
UIDLC9902148d841,35-44,Tier 1,Premium,Free,0
UIDLC990a0b35e54,35-44,Tier 2,Free,Basic,1
UIDLC990cb429788,35-44,Tier 1,Free,Premium,1
UIDLC990cceed9a2,18-24,Tier 3,Basic,Free,0
UIDLC9916ff9d56a,25-34,Tier 2,Basic,Free,0
UIDLC991ba279fa4,18-24,Tier 3,Basic,Free,0
UIDLC991c1fee511,25-34,Tier 2,Basic,Premium,1
UIDLC991f56ae329,25-34,Tier 2,Free,Basic,1
UIDLC991f873c28b,18-24,Tier 3,Basic,Free,0
